1738766308.6484494,4.039608454270371,-5.892898619928006,-17.678695859784018,67.67869585978401,5.960391545729629,33.02,-118.6,-1,0
1738766308.7841835,4.391563845164846,-4.780864772754382,-14.342594318263144,64.34259431826314,5.608436154835154,33.02,-118.6,-1,0
1738766308.8395863,4.515342224085726,-4.294966635208506,-12.884899905625517,62.88489990562552,5.484657775914274,33.02,-118.6,-1,0
1738766308.876071,4.597386542220605,-3.9314307733489984,-11.794292320046996,61.79429232004699,5.402613457779395,33.02,-118.6,-1,0
1738766308.917585,4.68297454889995,-3.504140051056926,-10.512420153170778,60.51242015317078,5.31702545110005,33.02,-118.6,-1,0
1738766308.9472353,4.746528154700307,-3.1435460719622332,-9.430638215886699,59.4306382158867,5.253471845299693,33.02,-118.6,-1,0
1738766308.9763966,4.793358943585197,-2.845143256816287,-8.53542977044886,58.53542977044886,5.206641056414803,33.02,-118.6,-1,0
1738766309.0031707,4.8275028368607895,-2.604009493147848,-7.812028479443544,57.81202847944354,5.1724971631392105,33.02,-118.6,-1,0
1738766309.0111437,4.839021387370096,-2.517039540869227,-7.551118622607681,57.55111862260768,5.160978612629904,33.02,-118.6,-1,0
1738766309.0345142,4.866841017872482,-2.292473342705597,-6.877420028116791,56.87742002811679,5.133158982127518,33.02,-118.6,-1,0
1738766309.042001,4.877424484813057,-2.2006638952335127,-6.601991685700538,56.60199168570054,5.122575515186943,33.02,-118.6,-1,0
1738766309.0707715,4.901212455489581,-1.9779954157214694,-5.933986247164408,55.933986247164405,5.098787544510419,33.02,-118.6,-1,0
1738766309.0879827,4.91947115855776,-1.7875161762830192,-5.362548528849057,55.36254852884906,5.08052884144224,33.02,-118.6,-1,0
1738766309.1112013,4.940286440112866,-1.540869740941064,-4.6226092228231925,54.62260922282319,5.059713559887134,33.02,-118.6,-1,0
1738766309.1401534,4.95688198364498,-1.3104518308061706,-3.9313554924185117,53.93135549241851,5.04311801635502,33.02,-118.6,-1,0
1738766309.1617506,4.972549971075564,-1.0464163323580302,-3.13924899707409,53.13924899707409,5.027450028924436,33.02,-118.6,-1,0
1738766309.1851873,4.982846874441467,-0.827615915431565,-2.482847746294695,52.482847746294695,5.017153125558533,33.02,-118.6,-1,0
1738766309.2068772,4.990661301329031,-0.610900238719291,-1.832700716157873,51.83270071615787,5.009338698670969,33.02,-118.6,-1,0
1738766309.228158,4.996362563513566,-0.3813719125480862,-1.1441157376442586,51.144115737644256,5.003637436486434,33.02,-118.6,-1,0
1738766309.2529974,4.999614089729855,-0.12424095580305788,-0.37272286740917365,50.37272286740917,5.000385910270145,33.02,-118.6,-1,0
1738766309.2593086,4.9999467816974565,-0.04613806208547197,-0.1384141862564159,50.13841418625642,5.0000532183025435,33.02,-118.6,-1,0
1738766309.2959716,4.998017713157942,0.2815595067437521,0.8446785202312562,49.155321479768745,5.001982286842058,33.02,-118.6,-1,0
1738766309.307465,4.996321648257846,0.38351003715681276,1.1505301114704383,48.84946988852956,5.003678351742154,33.02,-118.6,-1,0
1738766309.3518198,4.983040737899177,0.8229337869773456,2.468801360932037,47.531198639067966,5.016959262100823,33.02,-118.6,-1,0
1738766309.3880901,4.9650028819217935,1.181095055460459,3.5432851663813767,46.456714833618626,5.0349971180782065,33.02,-118.6,-1,0
1738766309.4045594,4.957498482836237,1.3010899933154603,3.9032699799463804,46.09673002005362,5.042501517163763,33.02,-118.6,-1,0
1738766309.4306757,4.931848359038048,1.645444333247059,4.936332999741177,45.063667000258825,5.068151640961952,33.02,-118.6,-1,0
1738766309.445592,4.9220635580313274,1.7587385601049261,5.276215680314778,44.72378431968522,5.0779364419686726,33.02,-118.6,-1,0
1738766309.4766774,4.889857317459825,2.087386322542722,6.2621589676281655,43.73784103237183,5.110142682540175,33.02,-118.6,-1,0
1738766309.5056226,4.857460092179476,2.370722634880558,7.112167904641675,42.88783209535833,5.142539907820524,33.02,-118.6,-1,0
1738766309.512898,4.847012460122608,2.454766963616861,7.364300890850584,42.635699109149414,5.152987539877392,33.02,-118.6,-1,0
1738766309.5383532,4.8187014609359675,2.668419929751367,8.0052597892541,41.9947402107459,5.1812985390640325,33.02,-118.6,-1,0
1738766309.563533,4.779973547218602,2.933839046635256,8.801517139905767,41.19848286009423,5.220026452781398,33.02,-118.6,-1,0
1738766309.5739002,4.765992075995501,3.0234546674611096,9.070364002383329,40.92963599761667,5.234007924004499,33.02,-118.6,-1,0
1738766309.5952263,4.729990366196699,3.241722465410273,9.72516739623082,40.274832603769184,5.270009633803301,33.02,-118.6,-1,0
1738766309.61995,4.688804294651483,3.4728168891882634,10.41845066756479,39.58154933243521,5.311195705348517,33.02,-118.6,-1,0
1738766309.6368034,4.66057644483751,3.6216168774876003,10.864850632462801,39.135149367537196,5.33942355516249,33.02,-118.6,-1,0
1738766309.6584916,4.6196581539111445,3.8255763178910844,11.476728953673254,38.52327104632675,5.3803418460888555,33.02,-118.6,-1,0
1738766309.6856623,4.570921143983599,4.052988968888847,12.15896690666654,37.84103309333346,5.429078856016401,33.02,-118.6,-1,0
1738766309.69513,4.548882418831735,4.1509848179166084,12.452954453749824,37.547045546250175,5.451117581168265,33.02,-118.6,-1,0
1738766309.7201815,4.49668343527616,4.3725681620361225,13.11770448610837,36.882295513891634,5.50331656472384,33.02,-118.6,-1,0
1738766309.7340086,4.459616096643628,4.52186875995182,13.56560627985546,36.43439372014454,5.540383903356372,33.02,-118.6,-1,0
1738766309.7520382,4.424012160215507,4.6596636815398265,13.97899104461948,36.02100895538052,5.575987839784493,33.02,-118.6,-1,0
1738766309.768504,4.378483787849117,4.8286145920097825,14.485843776029348,35.51415622397065,5.621516212150883,33.02,-118.6,-1,0
1738766309.7915561,4.327005860623957,5.010796456503069,15.032389369509207,34.967610630490796,5.672994139376043,33.02,-118.6,-1,0
1738766309.7980666,4.3040304207084805,5.089330854882979,15.267992564648935,34.732007435351065,5.6959695792915195,33.02,-118.6,-1,0
1738766309.821498,4.252359416999585,5.260205086745175,15.780615260235523,34.21938473976448,5.747640583000415,33.02,-118.6,-1,0
1738766309.837761,4.204146382928413,5.4130040424555155,16.239012127366546,33.76098787263345,5.795853617071587,33.02,-118.6,-1,0
1738766309.870478,4.126905688510731,5.645759271572875,16.937277814718627,33.06272218528137,5.873094311489269,33.02,-118.6,-1,0
1738766309.9037144,4.0252720805141005,5.9320096688504105,17.796029006551233,32.20397099344876,5.9747279194858995,33.02,-118.6,-1,0
1738766309.912562,3.9895460233930264,6.027776547692819,18.083329643078457,31.916670356921543,6.010453976606973,33.02,-118.6,-1,0
1738766309.9407334,3.907939378819105,6.237951526414726,18.713854579244178,31.286145420755822,6.092060621180895,33.02,-118.6,-1,0
1738766309.950487,3.8728516032848463,6.324878009553699,18.974634028661097,31.025365971338903,6.127148396715153,33.02,-118.6,-1,0
1738766309.9716177,3.8079481322823474,6.480595966991735,19.441787900975203,30.558212099024797,6.192051867717653,33.02,-118.6,-1,0
1738766309.9805963,3.7754538062353857,6.55620272931908,19.66860818795724,30.33139181204276,6.224546193764614,33.02,-118.6,-1,0
1738766310.005477,3.697812485931948,6.730878937816602,20.192636813449806,29.807363186550194,6.302187514068052,33.02,-118.6,-1,0
1738766310.012451,3.665710010133902,6.800755876107924,20.40226762832377,29.59773237167623,6.3342899898660985,33.02,-118.6,-1,0
1738766310.0409381,3.5739950918728187,6.993299388205542,20.979898164616625,29.020101835383375,6.426004908127181,33.02,-118.6,-1,0
1738766310.048469,3.5393330294633545,7.063461391286783,21.19038417386035,28.80961582613965,6.4606669705366455,33.02,-118.6,-1,0
1738766310.0769012,3.4427153474457857,7.251954505224435,21.755863515673305,28.244136484326695,6.557284652554214,33.02,-118.6,-1,0
1738766310.1027653,3.3552172936530935,7.414180173794325,22.242540521382974,27.757459478617026,6.6447827063469065,33.02,-118.6,-1,0
1738766310.1274652,3.255073700791344,7.590650881819436,22.77195264545831,27.22804735454169,6.744926299208656,33.02,-118.6,-1,0
1738766310.1531909,3.159936839581804,7.7497868796125635,23.24936063883769,26.75063936116231,6.840063160418196,33.02,-118.6,-1,0
1738766310.1597772,3.1253323927393284,7.805715197185781,23.417145591557343,26.582854408442657,6.874667607260672,33.02,-118.6,-1,0
1738766310.1896627,3.02870665209546,7.9566163701796535,23.86984911053896,26.13015088946104,6.97129334790454,33.02,-118.6,-1,0
1738766310.2206032,2.892007988915762,8.157521631487693,24.47256489446308,25.52743510553692,7.107992011084238,33.02,-118.6,-1,0
1738766310.2275674,2.85533197998551,8.20903874618022,24.62711623854066,25.37288376145934,7.14466802001449,33.02,-118.6,-1,0
1738766310.2563457,2.7505937830003613,8.350864348298268,25.052593044894806,24.947406955105194,7.249406216999638,33.02,-118.6,-1,0
1738766310.2662823,2.7068336548665997,8.40786573748214,25.22359721244642,24.77640278755358,7.2931663451334,33.02,-118.6,-1,0
1738766310.297645,2.567472708619587,8.580928595552722,25.742785786658164,24.257214213341836,7.4325272913804135,33.02,-118.6,-1,0
1738766310.3280554,2.4292231190833244,8.740451942024755,26.22135582607427,23.77864417392573,7.570776880916675,33.02,-118.6,-1,0
1738766310.36255,2.2770532428404593,8.902814954669056,26.70844486400717,23.29155513599283,7.722946757159541,33.02,-118.6,-1,0
1738766310.3705332,2.245945565388465,8.934367021185528,26.803101063556582,23.196898936443418,7.754054434611535,33.02,-118.6,-1,0
1738766310.3969297,2.1348528357349092,9.04265522283242,27.12796566849726,22.87203433150274,7.865147164265091,33.02,-118.6,-1,0
1738766310.4238877,2.004307492521972,9.161386680065478,27.484160040196432,22.515839959803568,7.995692507478028,33.02,-118.6,-1,0
1738766310.4298868,1.9678868931555524,9.192914918728789,27.578744756186367,22.421255243813633,8.032113106844447,33.02,-118.6,-1,0
1738766310.4575298,1.8688574966380023,9.27520817173608,27.82562451520824,22.17437548479176,8.131142503361998,33.02,-118.6,-1,0
